weeks_cols,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,lockdown,is_covid19
2019-11-22,0.6342352941176472,0.5542620320855616,5.705882352941177,-7.127037433155079,0.41711229946524064,0.07812352941176472,0.3719400962566844,0.009886142834224601,0.1744935828877006,0.4530016042780747,119.05289304812842,0,0
2019-11-29,0.6347659574468086,0.5569308510638298,5.585106382978723,-7.1384840425531895,0.425531914893617,0.0790186170212766,0.3670386063829786,0.010704268351063835,0.17865000000000003,0.4527888297872339,119.45537234042563,0,0
2019-12-06,0.6361344086021509,0.5535645161290321,5.56989247311828,-7.087698924731181,0.41935483870967744,0.0776193548387097,0.37162838709677404,0.01082930408602151,0.17635161290322582,0.4534586021505374,118.32106451612906,0,0
2019-12-13,0.6393048128342247,0.5553422459893046,5.663101604278075,-7.073946524064171,0.39572192513368987,0.08220320855614975,0.35986037433155066,0.01121189663101605,0.18152780748663103,0.44973957219251326,119.7815454545455,0,0
2019-12-20,0.6401684210526317,0.5544631578947368,5.6947368421052635,-7.103452631578947,0.37894736842105264,0.08714947368421054,0.3598015263157893,0.01048873773684211,0.18162473684210528,0.4424131578947367,119.72037894736847,0,0
2019-12-27,0.6492486772486774,0.5518941798941797,5.560846560846561,-7.101592592592593,0.38095238095238093,0.08897460317460318,0.3589697883597883,0.010534354550264555,0.18206560846560843,0.44817777777777756,118.90813756613763,0,0
2020-01-03,0.6418263157894738,0.5491526315789472,5.605263157894737,-7.036931578947371,0.39473684210526316,0.08390157894736841,0.3728602105263156,0.012390912789473687,0.17026473684210522,0.45251368421052623,119.19817894736848,0,0
2020-01-10,0.6487724867724869,0.549269841269841,5.576719576719577,-7.02778306878307,0.38095238095238093,0.08675767195767195,0.368268148148148,0.00920401470899471,0.16979100529100524,0.45677566137566133,119.24793650793652,0,0
2020-01-17,0.6544438502673798,0.5543582887700533,5.363636363636363,-7.063647058823526,0.42245989304812837,0.0977716577540107,0.35137095187165757,0.013294308556149735,0.1805941176470588,0.4473240641711228,119.05631016042783,0,0
2020-01-24,0.648531914893617,0.5436914893617019,5.420212765957447,-7.137702127659573,0.4308510638297872,0.09204840425531914,0.36857473404255303,0.010038763085106385,0.17414361702127654,0.4478329787234041,118.77537234042553,0,0
2020-01-31,0.6482486772486772,0.5502698412698409,5.507936507936508,-7.069021164021162,0.43915343915343913,0.08892857142857145,0.3656792063492062,0.011186229365079367,0.17086031746031738,0.45606137566137556,120.06161904761903,0,0
2020-02-07,0.6486439790575915,0.5544136125654449,5.455497382198953,-7.030130890052353,0.4397905759162304,0.08899319371727751,0.3636325130890051,0.01105984654450262,0.1747895287958114,0.4571916230366491,119.77695287958116,0,0
2020-02-14,0.6460104712041884,0.5523298429319369,5.429319371727749,-7.1018272251308865,0.4397905759162304,0.0902879581151833,0.37041450261780084,0.0104102664921466,0.16979633507853403,0.4608549738219895,120.77382198952877,0,0
2020-02-21,0.6458999999999999,0.553873684210526,5.515789473684211,-7.04921578947368,0.42105263157894735,0.08920210526315786,0.3648119473684209,0.011185119000000009,0.1764784210526315,0.4505299999999999,119.07675789473686,0,0
2020-02-28,0.6521675392670159,0.562225130890052,5.518324607329843,-6.9288795811518265,0.41361256544502617,0.08610366492146594,0.35272445026178,0.009518318795811522,0.1754486910994764,0.46398376963350796,118.96220942408377,0,0
2020-03-06,0.6540523560209427,0.5636178010471202,5.575916230366492,-6.915099476439789,0.418848167539267,0.0856916230366492,0.35055031413612575,0.009518272827225135,0.1720565445026177,0.4709507853403142,120.02097382198957,0,1
2020-03-13,0.6518376963350787,0.555764397905759,5.670157068062827,-6.9763403141361255,0.418848167539267,0.08253403141361255,0.3599189005235603,0.009574745078534033,0.1705586387434554,0.46802722513089,119.72660732984299,0,1
2020-03-20,0.6393068783068785,0.5596137566137566,5.481481481481482,-7.065142857142861,0.4126984126984127,0.08162116402116398,0.35157788359788356,0.008217634867724869,0.17343386243386233,0.4598947089947092,119.31864021164024,0,1
2020-03-27,0.6481640211640213,0.5628888888888885,5.634920634920635,-6.940735449735452,0.42857142857142855,0.08205449735449732,0.35041708994708987,0.009214905820105822,0.17473121693121685,0.47434497354497346,118.63816931216927,1,1
2020-04-03,0.6441693121693124,0.5560476190476188,5.592592592592593,-7.050783068783068,0.4021164021164021,0.08187989417989415,0.36570087830687825,0.018730863121693125,0.17703121693121693,0.4641698412698414,117.65183597883592,1,1
2020-04-10,0.646484210526316,0.5519368421052627,5.378947368421053,-7.054515789473687,0.41578947368421054,0.08149473684210522,0.3703563684210526,0.00943667921052632,0.17468999999999998,0.46825368421052643,117.21163684210521,1,1
2020-04-17,0.6513350785340316,0.5586073298429316,5.575916230366492,-6.954057591623037,0.41361256544502617,0.08548795811518319,0.3600862303664922,0.009195215654450264,0.1776356020942408,0.4731528795811521,118.43774345549734,1,1
2020-04-24,0.6452789473684215,0.5514999999999998,5.568421052631579,-7.133431578947369,0.4105263157894737,0.08424421052631575,0.3781095789473684,0.009263385842105266,0.17484263157894728,0.46808736842105286,119.0927526315789,0,1
2020-05-01,0.650335106382979,0.5576329787234039,5.468085106382978,-7.012835106382978,0.4148936170212766,0.08497553191489356,0.36303404255319155,0.009198913031914896,0.17423085106382977,0.46933670212765977,117.28615425531915,0,1
2020-05-08,0.6551640211640214,0.5584497354497352,5.5132275132275135,-7.040671957671956,0.4021164021164021,0.08309788359788353,0.3593595238095238,0.010901326455026457,0.18325820105820095,0.47418835978836,118.0562433862434,0,1
2020-05-15,0.6470473684210529,0.5674789473684209,5.457894736842105,-6.9735368421052595,0.4105263157894737,0.08458157894736835,0.36310605263157886,0.011331892210526317,0.17879894736842097,0.4708557894736845,119.30909473684213,0,1
2020-05-22,0.6463809523809525,0.5693333333333331,5.661375661375661,-6.990941798941794,0.4126984126984127,0.08585608465608459,0.36795158730158734,0.011410834814814816,0.18096084656084643,0.47793439153439177,118.93431746031746,0,1
2020-05-29,0.6510952380952382,0.5671111111111111,5.603174603174603,-6.972259259259256,0.41798941798941797,0.08899100529100525,0.36760306878306886,0.011398813174603171,0.1888089947089946,0.48165396825396856,119.64883068783067,0,1
2020-06-05,0.6525851063829787,0.566404255319149,5.617021276595745,-6.999468085106377,0.40425531914893614,0.08754361702127653,0.36946941489361695,0.012543522180851061,0.1867430851063829,0.47652978723404277,119.72992553191489,0,1
2020-06-12,0.6500486486486488,0.5671945945945945,5.648648648648648,-7.0567297297297245,0.4,0.0900621621621621,0.36295940540540533,0.012733311459459459,0.18426216216216215,0.47249081081081096,119.71074054054053,0,1
2020-06-19,0.6512634408602151,0.5674569892473118,5.5,-7.023505376344083,0.3978494623655914,0.08610430107526876,0.3674628494623655,0.012685789247311825,0.185844623655914,0.47781774193548404,119.77012365591395,0,1
2020-06-26,0.6484438502673797,0.5652673796791445,5.620320855614973,-7.048614973262028,0.37967914438502676,0.08481229946524059,0.3733031550802139,0.012596503048128342,0.1832363636363636,0.47721978609625665,120.02949732620314,0,1
2020-07-03,0.6536075268817205,0.5712741935483872,5.709677419354839,-6.9765430107526845,0.3763440860215054,0.08720913978494618,0.36811123655913985,0.01268593951612903,0.1836704301075269,0.4853499999999999,119.34498924731177,0,1
2020-07-10,0.6585760869565217,0.5646467391304352,5.701086956521739,-7.092043478260867,0.3695652173913043,0.08911358695652175,0.35743016304347824,0.012747147119565217,0.19285706521739135,0.4769864130434782,119.87222282608697,0,1
2020-07-17,0.6589945355191257,0.5636775956284157,5.786885245901639,-7.105650273224044,0.37158469945355194,0.09330109289617483,0.35932972677595637,0.011073350000000004,0.1880530054644809,0.4808010928961748,118.86738797814209,0,1
2020-07-24,0.6508804347826088,0.5568858695652178,5.608695652173913,-7.21454891304348,0.375,0.09096249999999999,0.37057391304347836,0.010969409945652178,0.18629565217391303,0.47110326086956517,117.37964130434783,0,1
2020-07-31,0.6441923076923078,0.5558351648351652,5.686813186813187,-7.221961538461538,0.36813186813186816,0.08692527472527473,0.3788346153846154,0.011858055439560441,0.18715769230769227,0.4676236263736263,117.6167142857143,0,1
2020-08-07,0.6456483516483518,0.5512197802197806,5.714285714285714,-7.279049450549453,0.36813186813186816,0.08611153846153845,0.38165934065934076,0.011872010164835169,0.18964780219780217,0.46209450549450554,117.98318131868129,0,1
2020-08-14,0.6476666666666666,0.5519000000000004,5.6,-7.266883333333333,0.38333333333333336,0.08712555555555554,0.3777030000000001,0.012021131000000003,0.19003944444444446,0.4581816666666667,118.60146666666664,0,1
2020-08-21,0.6448666666666669,0.5543333333333337,5.488888888888889,-7.191088888888891,0.38333333333333336,0.08290166666666665,0.3697235555555558,0.008370132111111114,0.1947772222222222,0.4574416666666665,117.62903333333333,0,1
2020-08-28,0.6436333333333336,0.55085,5.516666666666667,-7.219100000000003,0.39444444444444443,0.08483722222222223,0.3823410000000001,0.008364997333333334,0.19393055555555563,0.45814722222222204,118.45243333333336,0,1
2020-09-04,0.6453204419889504,0.5588176795580111,5.397790055248619,-7.1775469613259695,0.4088397790055249,0.08249005524861877,0.3689987845303869,0.008341813149171273,0.19770441988950288,0.4630856353591158,118.09804972375694,0,1
2020-09-11,0.6416759776536315,0.557340782122905,5.4916201117318435,-7.175860335195532,0.4134078212290503,0.08259888268156423,0.37847251396648074,0.008549374469273745,0.19373687150838,0.46254469273743004,118.31513966480449,0,1
2020-09-18,0.644364640883978,0.5545193370165744,5.45303867403315,-7.277055248618787,0.4143646408839779,0.08105966850828729,0.3806982320441991,0.008551445027624314,0.19429116022099446,0.4647872928176794,117.46926519337019,2,1
2020-09-25,0.6361444444444446,0.5503888888888888,5.433333333333334,-7.33433888888889,0.4222222222222222,0.08104555555555554,0.3829432222222223,0.010461387222222224,0.1904255555555555,0.45022500000000004,116.71250000000002,2,1
2020-10-02,0.6361988950276245,0.555049723756906,5.397790055248619,-7.261248618784532,0.4198895027624309,0.07897127071823204,0.37429734806629844,0.009110847292817682,0.18740276243093923,0.45827900552486195,117.3030497237569,2,1
2020-10-09,0.6419502762430941,0.5559502762430938,5.464088397790055,-7.280198895027625,0.4088397790055249,0.07992651933701655,0.3744154696132597,0.008534125966850832,0.19087071823204418,0.4604613259668507,117.18010497237569,0,1
2020-10-16,0.6426055555555557,0.5566277777777777,5.472222222222222,-7.25565,0.4,0.07824499999999998,0.37628666666666666,0.007850439222222226,0.18915888888888882,0.46313166666666655,117.21584999999999,0,1
2020-10-23,0.6428901098901099,0.5626538461538462,5.362637362637362,-7.153708791208787,0.4065934065934066,0.07916813186813186,0.3628265384615386,0.007599849725274727,0.18666373626373622,0.46686098901098894,116.79648351648348,0,1
2020-10-30,0.6378296703296701,0.5618571428571432,5.351648351648351,-7.124989010989009,0.3791208791208791,0.07811758241758243,0.37102456043956056,0.007559995659340663,0.176970879120879,0.45966978021978033,117.13922527472523,0,1
2020-11-06,0.6397472527472525,0.5574285714285714,5.450549450549451,-7.231901098901095,0.3791208791208791,0.07912472527472526,0.3762718131868133,0.007578374395604397,0.17443241758241748,0.45972142857142856,117.12489560439562,0,1
2020-11-13,0.643710382513661,0.5567704918032789,5.398907103825136,-7.201415300546443,0.39344262295081966,0.07687322404371585,0.36975010928961766,0.011925001256830601,0.17155519125683052,0.4708650273224042,116.7117431693989,0,1
2020-11-20,0.6456174863387977,0.5569071038251366,5.426229508196721,-7.218683060109286,0.40437158469945356,0.07940273224043715,0.3629614207650276,0.012104645409836067,0.1729825136612021,0.4640038251366119,116.68352459016396,0,1
2020-11-27,0.645189944134078,0.5538659217877094,5.307262569832402,-7.228972067039102,0.40782122905027934,0.0787340782122905,0.37293519553072657,0.012370428379888271,0.17114301675977645,0.4609290502793295,117.13532960893858,0,1
2020-12-04,0.6457777777777778,0.5616833333333333,5.416666666666667,-7.117377777777774,0.4,0.08151222222222221,0.35970783333333345,0.012136270333333334,0.1752999999999999,0.4641261111111111,116.50965000000006,0,1
2020-12-11,0.639311111111111,0.5582722222222223,5.316666666666666,-7.236727777777776,0.43333333333333335,0.08030944444444442,0.3621587777777779,0.012441799722222221,0.17241666666666658,0.4626405555555554,116.66472777777783,0,1
2020-12-18,0.6489060773480664,0.554303867403315,5.259668508287293,-7.235552486187843,0.4198895027624309,0.0805110497237569,0.3639081767955802,0.01217586900552486,0.1762292817679557,0.4554933701657456,115.26328176795583,0,1
2020-12-25,0.6481270718232045,0.5517458563535912,5.254143646408839,-7.244806629834254,0.4088397790055249,0.08135027624309393,0.36313779005524865,0.012183317624309393,0.17448397790055237,0.45088784530386716,116.50255248618791,3,1
2021-01-01,0.6448021978021979,0.5532032967032967,5.15934065934066,-7.229032967032963,0.4230769230769231,0.07989615384615385,0.36888813186813196,0.012113669285714288,0.17716208791208773,0.452146703296703,116.09927472527477,3,1
2021-01-08,0.645857142857143,0.5550384615384615,5.230769230769231,-7.219461538461535,0.4340659340659341,0.08153186813186811,0.3689263186813187,0.012283260219780223,0.178875824175824,0.45334999999999975,115.84985164835169,3,1
2021-01-15,0.6498516483516484,0.5509285714285717,5.208791208791209,-7.261796703296703,0.44505494505494503,0.0861307692307692,0.37134912087912103,0.00865201697802198,0.17444340659340649,0.4548335164835162,116.18358791208793,3,1
2021-01-22,0.6461147540983607,0.5529016393442623,5.284153005464481,-7.251726775956283,0.4262295081967213,0.083951912568306,0.3639318032786887,0.008662482349726778,0.17487049180327857,0.45361038251366087,116.76444262295084,3,1
2021-01-29,0.6437912087912088,0.5513076923076922,5.214285714285714,-7.267285714285715,0.43956043956043955,0.0825598901098901,0.36863170329670336,0.008904190769230772,0.17408846153846141,0.4538719780219778,117.4391043956044,3,1
2021-02-05,0.6452065217391304,0.5538532608695653,5.190217391304348,-7.213804347826087,0.43478260869565216,0.08039293478260869,0.3665394565217392,0.008310912554347828,0.17684456521739123,0.45806684782608686,116.36945108695652,0,1
2021-02-12,0.645672131147541,0.5504590163934427,5.185792349726776,-7.26332240437158,0.41530054644808745,0.07716994535519124,0.3767413114754099,0.010973940983606562,0.1751590163934425,0.45741147540983607,116.07561748633874,0,1
2021-02-19,0.6459672131147542,0.548568306010929,5.295081967213115,-7.294923497267755,0.3989071038251366,0.07929672131147542,0.376255519125683,0.010974416502732244,0.1793644808743168,0.45808360655737723,116.05739344262295,0,1
2021-02-26,0.6463406593406593,0.5448186813186813,5.467032967032967,-7.386659340659336,0.3956043956043956,0.07842362637362635,0.3852332967032967,0.011034784450549454,0.1782434065934065,0.4602489010989012,115.5058021978022,0,1
